"","county","year","CO_concentration_value","CO_AQI","NO2_concentration_value","NO2_AQI","O3_concentration_value","O3_AQI","PM2.5_concentration_value","PM2.5_AQI","PM10_concentration_value","PM10_AQI","lattitude","longitude","Age_Group","Strata","Strata_Name","Numerator","NumeratorTransformed"
"57","Contra Costa",2013,0.400503524672709,4.52567975830816,17.2333836858006,15.8459214501511,0.0331194151096669,31.017059301381,9.80808926080893,38.1743375174337,17.3628318584071,16.0973451327434,37.9646489617321,-122.035966261833,"All Ages","Sex","Female",3872,8.26152644839647
"58","Contra Costa",2013,0.400503524672709,4.52567975830816,17.2333836858006,15.8459214501511,0.0331194151096669,31.017059301381,9.80808926080893,38.1743375174337,17.3628318584071,16.0973451327434,37.9646489617321,-122.035966261833,"18 and Over","Sex","Male",1669,7.41997992366183
"59","Contra Costa",2013,0.400503524672709,4.52567975830816,17.2333836858006,15.8459214501511,0.0331194151096669,31.017059301381,9.80808926080893,38.1743375174337,17.3628318584071,16.0973451327434,37.9646489617321,-122.035966261833,"All Ages","Sex","Male",3070,8.02943284058124
"60","Contra Costa",2013,0.400503524672709,4.52567975830816,17.2333836858006,15.8459214501511,0.0331194151096669,31.017059301381,9.80808926080893,38.1743375174337,17.3628318584071,16.0973451327434,37.9646489617321,-122.035966261833,"Under 18","Sex","Female",850,6.74523634948436
"61","Contra Costa",2014,0.419641170915958,4.81586402266289,14.3979467680608,13.1832699619772,0.035585626911315,33.8769113149847,8.54217877094972,34.0335195530726,14.9406779661017,13.7881355932203,37.9672657875354,-122.010420713881,"18 and Over","Sex","Male",1583,7.36707705988101
"62","Contra Costa",2014,0.419641170915958,4.81586402266289,14.3979467680608,13.1832699619772,0.035585626911315,33.8769113149847,8.54217877094972,34.0335195530726,14.9406779661017,13.7881355932203,37.9672657875354,-122.010420713881,"Under 18","Sex","Male",1432,7.26682734752059
"63","Contra Costa",2014,0.419641170915958,4.81586402266289,14.3979467680608,13.1832699619772,0.035585626911315,33.8769113149847,8.54217877094972,34.0335195530726,14.9406779661017,13.7881355932203,37.9672657875354,-122.010420713881,"All Ages","Sex","Female",3779,8.23721470334949
"64","Contra Costa",2014,0.419641170915958,4.81586402266289,14.3979467680608,13.1832699619772,0.035585626911315,33.8769113149847,8.54217877094972,34.0335195530726,14.9406779661017,13.7881355932203,37.9672657875354,-122.010420713881,"18 and Over","Sex","Female",2840,7.95155933115525
"65","Contra Costa",2014,0.419641170915958,4.81586402266289,14.3979467680608,13.1832699619772,0.035585626911315,33.8769113149847,8.54217877094972,34.0335195530726,14.9406779661017,13.7881355932203,37.9672657875354,-122.010420713881,"All Ages","Sex","Male",3015,8.01135510916129
"66","Contra Costa",2014,0.419641170915958,4.81586402266289,14.3979467680608,13.1832699619772,0.035585626911315,33.8769113149847,8.54217877094972,34.0335195530726,14.9406779661017,13.7881355932203,37.9672657875354,-122.010420713881,"Under 18","Sex","Female",939,6.84481547920826
"67","Contra Costa",2015,0.456676003734827,5.28571428571429,14.2275757575758,13.0378787878788,0.0361827141774071,34.5921152388173,8.85190615835777,34.7184750733138,14.9067796610169,13.8050847457627,37.9673147889823,-122.011014362278,"All Ages","Sex","Female",3758,8.23164217997341
"68","Contra Costa",2015,0.456676003734827,5.28571428571429,14.2275757575758,13.0378787878788,0.0361827141774071,34.5921152388173,8.85190615835777,34.7184750733138,14.9067796610169,13.8050847457627,37.9673147889823,-122.011014362278,"18 and Over","Sex","Male",1675,7.42356844425917
"69","Contra Costa",2015,0.456676003734827,5.28571428571429,14.2275757575758,13.0378787878788,0.0361827141774071,34.5921152388173,8.85190615835777,34.7184750733138,14.9067796610169,13.8050847457627,37.9673147889823,-122.011014362278,"All Ages","Sex","Male",3099,8.03883475778775
"70","Contra Costa",2015,0.456676003734827,5.28571428571429,14.2275757575758,13.0378787878788,0.0361827141774071,34.5921152388173,8.85190615835777,34.7184750733138,14.9067796610169,13.8050847457627,37.9673147889823,-122.011014362278,"Under 18","Sex","Female",906,6.80903930604298
"71","Contra Costa",2015,0.456676003734827,5.28571428571429,14.2275757575758,13.0378787878788,0.0361827141774071,34.5921152388173,8.85190615835777,34.7184750733138,14.9067796610169,13.8050847457627,37.9673147889823,-122.011014362278,"Under 18","Sex","Male",1424,7.26122509197192
"72","Contra Costa",2015,0.456676003734827,5.28571428571429,14.2275757575758,13.0378787878788,0.0361827141774071,34.5921152388173,8.85190615835777,34.7184750733138,14.9067796610169,13.8050847457627,37.9673147889823,-122.011014362278,"18 and Over","Sex","Female",2852,7.95577578153419
"73","Contra Costa",2016,0.394766355140187,4.50841121495327,12.7042168674699,11.5963855421687,0.0353051359516616,33.3829305135952,7.041642228739,28.9046920821114,13.1893939393939,12.1742424242424,37.9675786962617,-122.006682442056,"Under 18","Sex","Female",839,6.73221070646721
"74","Contra Costa",2016,0.394766355140187,4.50841121495327,12.7042168674699,11.5963855421687,0.0353051359516616,33.3829305135952,7.041642228739,28.9046920821114,13.1893939393939,12.1742424242424,37.9675786962617,-122.006682442056,"Under 18","Sex","Male",1346,7.20489251020467
"75","Contra Costa",2016,0.394766355140187,4.50841121495327,12.7042168674699,11.5963855421687,0.0353051359516616,33.3829305135952,7.041642228739,28.9046920821114,13.1893939393939,12.1742424242424,37.9675786962617,-122.006682442056,"All Ages","Sex","Male",2766,7.9251575122247
"76","Contra Costa",2016,0.394766355140187,4.50841121495327,12.7042168674699,11.5963855421687,0.0353051359516616,33.3829305135952,7.041642228739,28.9046920821114,13.1893939393939,12.1742424242424,37.9675786962617,-122.006682442056,"All Ages","Sex","Female",3255,8.08794755464267
"77","Contra Costa",2016,0.394766355140187,4.50841121495327,12.7042168674699,11.5963855421687,0.0353051359516616,33.3829305135952,7.041642228739,28.9046920821114,13.1893939393939,12.1742424242424,37.9675786962617,-122.006682442056,"18 and Over","Sex","Male",1420,7.25841215059531
"78","Contra Costa",2016,0.394766355140187,4.50841121495327,12.7042168674699,11.5963855421687,0.0353051359516616,33.3829305135952,7.041642228739,28.9046920821114,13.1893939393939,12.1742424242424,37.9675786962617,-122.006682442056,"18 and Over","Sex","Female",2416,7.78986855905471
"79","Contra Costa",2017,0.407699530516432,4.66009389671362,13.439465648855,12.3007633587786,0.0366498084291188,34.5854406130268,11.4360724233983,43.2172701949861,17.3526011560694,15.8439306358382,37.967818486385,-122.007832930516,"18 and Over","Sex","Male",1753,7.46908388492123
"80","Contra Costa",2017,0.407699530516432,4.66009389671362,13.439465648855,12.3007633587786,0.0366498084291188,34.5854406130268,11.4360724233983,43.2172701949861,17.3526011560694,15.8439306358382,37.967818486385,-122.007832930516,"All Ages","Sex","Female",3628,8.19643681123503
"81","Contra Costa",2017,0.407699530516432,4.66009389671362,13.439465648855,12.3007633587786,0.0366498084291188,34.5854406130268,11.4360724233983,43.2172701949861,17.3526011560694,15.8439306358382,37.967818486385,-122.007832930516,"Under 18","Sex","Female",879,6.77878489768518
"82","Contra Costa",2017,0.407699530516432,4.66009389671362,13.439465648855,12.3007633587786,0.0366498084291188,34.5854406130268,11.4360724233983,43.2172701949861,17.3526011560694,15.8439306358382,37.967818486385,-122.007832930516,"18 and Over","Sex","Female",2749,7.91899248816525
"83","Contra Costa",2017,0.407699530516432,4.66009389671362,13.439465648855,12.3007633587786,0.0366498084291188,34.5854406130268,11.4360724233983,43.2172701949861,17.3526011560694,15.8439306358382,37.967818486385,-122.007832930516,"Under 18","Sex","Male",1325,7.18916773842032
"84","Contra Costa",2017,0.407699530516432,4.66009389671362,13.439465648855,12.3007633587786,0.0366498084291188,34.5854406130268,11.4360724233983,43.2172701949861,17.3526011560694,15.8439306358382,37.967818486385,-122.007832930516,"All Ages","Sex","Male",3078,8.03203531439882
"85","Fresno",2011,0.454174174174174,5.06666666666667,20.4429951690821,19.24016563147,0.0503964285714286,60.5765306122449,14.7517799352751,49.802049622438,29.989010989011,27.0824175824176,36.7852489000601,-119.775228365045,"All Ages","Sex","Male",3465,8.150467911624
"86","Fresno",2011,0.454174174174174,5.06666666666667,20.4429951690821,19.24016563147,0.0503964285714286,60.5765306122449,14.7517799352751,49.802049622438,29.989010989011,27.0824175824176,36.7852489000601,-119.775228365045,"All Ages","Sex","Female",3589,8.18562889114761
"87","Fresno",2011,0.454174174174174,5.06666666666667,20.4429951690821,19.24016563147,0.0503964285714286,60.5765306122449,14.7517799352751,49.802049622438,29.989010989011,27.0824175824176,36.7852489000601,-119.775228365045,"18 and Over","Sex","Female",2255,7.72090525193678
"88","Fresno",2011,0.454174174174174,5.06666666666667,20.4429951690821,19.24016563147,0.0503964285714286,60.5765306122449,14.7517799352751,49.802049622438,29.989010989011,27.0824175824176,36.7852489000601,-119.775228365045,"Under 18","Sex","Female",1334,7.19593722647557
"89","Fresno",2011,0.454174174174174,5.06666666666667,20.4429951690821,19.24016563147,0.0503964285714286,60.5765306122449,14.7517799352751,49.802049622438,29.989010989011,27.0824175824176,36.7852489000601,-119.775228365045,"Under 18","Sex","Male",2219,7.70481192293259
"90","Fresno",2011,0.454174174174174,5.06666666666667,20.4429951690821,19.24016563147,0.0503964285714286,60.5765306122449,14.7517799352751,49.802049622438,29.989010989011,27.0824175824176,36.7852489000601,-119.775228365045,"18 and Over","Sex","Male",1246,7.1276936993474
"91","Fresno",2012,0.497275405007364,5.60824742268041,21.8594098360656,20.5101639344262,0.0510456072971675,62.1195391262602,12.5092815707274,44.3145917001339,31.1034482758621,27.848275862069,36.7875174393225,-119.775109169956,"18 and Over","Sex","Male",1203,7.09257371597468
"92","Fresno",2012,0.497275405007364,5.60824742268041,21.8594098360656,20.5101639344262,0.0510456072971675,62.1195391262602,12.5092815707274,44.3145917001339,31.1034482758621,27.848275862069,36.7875174393225,-119.775109169956,"Under 18","Sex","Female",1346,7.20489251020467
"93","Fresno",2012,0.497275405007364,5.60824742268041,21.8594098360656,20.5101639344262,0.0510456072971675,62.1195391262602,12.5092815707274,44.3145917001339,31.1034482758621,27.848275862069,36.7875174393225,-119.775109169956,"All Ages","Sex","Female",3575,8.18172045512811
"94","Fresno",2012,0.497275405007364,5.60824742268041,21.8594098360656,20.5101639344262,0.0510456072971675,62.1195391262602,12.5092815707274,44.3145917001339,31.1034482758621,27.848275862069,36.7875174393225,-119.775109169956,"Under 18","Sex","Male",2412,7.78821155784708
"95","Fresno",2012,0.497275405007364,5.60824742268041,21.8594098360656,20.5101639344262,0.0510456072971675,62.1195391262602,12.5092815707274,44.3145917001339,31.1034482758621,27.848275862069,36.7875174393225,-119.775109169956,"18 and Over","Sex","Female",2229,7.70930833338587
"96","Fresno",2012,0.497275405007364,5.60824742268041,21.8594098360656,20.5101639344262,0.0510456072971675,62.1195391262602,12.5092815707274,44.3145917001339,31.1034482758621,27.848275862069,36.7875174393225,-119.775109169956,"All Ages","Sex","Male",3615,8.19284713459287
"97","Fresno",2013,0.524889217134416,5.88995568685377,22.4834545454545,21.0963636363636,0.0510206286836935,59.5648330058939,14.4401229148376,49.297629499561,42.5270018621974,37.512104283054,36.7896113500739,-119.777312273264,"All Ages","Sex","Male",3596,8.18757739559151
"98","Fresno",2013,0.524889217134416,5.88995568685377,22.4834545454545,21.0963636363636,0.0510206286836935,59.5648330058939,14.4401229148376,49.297629499561,42.5270018621974,37.512104283054,36.7896113500739,-119.777312273264,"18 and Over","Sex","Female",2217,7.70391020961631
"99","Fresno",2013,0.524889217134416,5.88995568685377,22.4834545454545,21.0963636363636,0.0510206286836935,59.5648330058939,14.4401229148376,49.297629499561,42.5270018621974,37.512104283054,36.7896113500739,-119.777312273264,"All Ages","Sex","Female",3620,8.19422930481982
"100","Fresno",2013,0.524889217134416,5.88995568685377,22.4834545454545,21.0963636363636,0.0510206286836935,59.5648330058939,14.4401229148376,49.297629499561,42.5270018621974,37.512104283054,36.7896113500739,-119.777312273264,"Under 18","Sex","Male",2411,7.78779687818117
"101","Fresno",2013,0.524889217134416,5.88995568685377,22.4834545454545,21.0963636363636,0.0510206286836935,59.5648330058939,14.4401229148376,49.297629499561,42.5270018621974,37.512104283054,36.7896113500739,-119.777312273264,"18 and Over","Sex","Male",1185,7.07749805356923
"102","Fresno",2013,0.524889217134416,5.88995568685377,22.4834545454545,21.0963636363636,0.0510206286836935,59.5648330058939,14.4401229148376,49.297629499561,42.5270018621974,37.512104283054,36.7896113500739,-119.777312273264,"Under 18","Sex","Female",1403,7.24636808010246
"103","Fresno",2014,0.453869047619048,5.10416666666667,21.3488927738928,20.0402097902098,0.051682716675114,60.6725798276736,13.0736056214317,45.802371541502,37.8260135135135,33.3209459459459,36.7844808683036,-119.785419311012,"Under 18","Sex","Male",2704,7.90248743716286
"104","Fresno",2014,0.453869047619048,5.10416666666667,21.3488927738928,20.0402097902098,0.051682716675114,60.6725798276736,13.0736056214317,45.802371541502,37.8260135135135,33.3209459459459,36.7844808683036,-119.785419311012,"18 and Over","Sex","Female",2195,7.69393732550927
"105","Fresno",2014,0.453869047619048,5.10416666666667,21.3488927738928,20.0402097902098,0.051682716675114,60.6725798276736,13.0736056214317,45.802371541502,37.8260135135135,33.3209459459459,36.7844808683036,-119.785419311012,"18 and Over","Sex","Male",1082,6.98656645940643
"106","Fresno",2014,0.453869047619048,5.10416666666667,21.3488927738928,20.0402097902098,0.051682716675114,60.6725798276736,13.0736056214317,45.802371541502,37.8260135135135,33.3209459459459,36.7844808683036,-119.785419311012,"Under 18","Sex","Female",1664,7.41697962138115
"107","Fresno",2014,0.453869047619048,5.10416666666667,21.3488927738928,20.0402097902098,0.051682716675114,60.6725798276736,13.0736056214317,45.802371541502,37.8260135135135,33.3209459459459,36.7844808683036,-119.785419311012,"All Ages","Sex","Male",3786,8.23906533176927
"108","Fresno",2014,0.453869047619048,5.10416666666667,21.3488927738928,20.0402097902098,0.051682716675114,60.6725798276736,13.0736056214317,45.802371541502,37.8260135135135,33.3209459459459,36.7844808683036,-119.785419311012,"All Ages","Sex","Female",3859,8.25816336153762
"109","Fresno",2015,0.362747875354108,4.0042492917847,18.9377525252525,17.7310606060606,0.0497823418319169,57.4537299338999,12.7152369281046,45.546977124183,33.4424498416051,30.1478352692714,36.7528719695467,-119.920324813739,"18 and Over","Sex","Male",1203,7.09257371597468
"110","Fresno",2015,0.362747875354108,4.0042492917847,18.9377525252525,17.7310606060606,0.0497823418319169,57.4537299338999,12.7152369281046,45.546977124183,33.4424498416051,30.1478352692714,36.7528719695467,-119.920324813739,"Under 18","Sex","Male",2762,7.92371033396924
"111","Fresno",2015,0.362747875354108,4.0042492917847,18.9377525252525,17.7310606060606,0.0497823418319169,57.4537299338999,12.7152369281046,45.546977124183,33.4424498416051,30.1478352692714,36.7528719695467,-119.920324813739,"All Ages","Sex","Male",3965,8.28526113406895
"112","Fresno",2015,0.362747875354108,4.0042492917847,18.9377525252525,17.7310606060606,0.0497823418319169,57.4537299338999,12.7152369281046,45.546977124183,33.4424498416051,30.1478352692714,36.7528719695467,-119.920324813739,"Under 18","Sex","Female",1720,7.4500795698075
"113","Fresno",2015,0.362747875354108,4.0042492917847,18.9377525252525,17.7310606060606,0.0497823418319169,57.4537299338999,12.7152369281046,45.546977124183,33.4424498416051,30.1478352692714,36.7528719695467,-119.920324813739,"18 and Over","Sex","Female",2251,7.71912984090673
"114","Fresno",2015,0.362747875354108,4.0042492917847,18.9377525252525,17.7310606060606,0.0497823418319169,57.4537299338999,12.7152369281046,45.546977124183,33.4424498416051,30.1478352692714,36.7528719695467,-119.920324813739,"All Ages","Sex","Female",3971,8.28677323113125
"115","Fresno",2016,0.397528517110266,4.39923954372624,20.3868860759494,18.8015189873418,0.0494320130665578,57.817476521029,10.743200574094,39.6684607104413,34.2518641259321,30.6222038111019,36.7442155560837,-119.964732345057,"18 and Over","Sex","Male",1057,6.96318998587024
"116","Fresno",2016,0.397528517110266,4.39923954372624,20.3868860759494,18.8015189873418,0.0494320130665578,57.817476521029,10.743200574094,39.6684607104413,34.2518641259321,30.6222038111019,36.7442155560837,-119.964732345057,"All Ages","Sex","Male",3620,8.19422930481982
"117","Fresno",2016,0.397528517110266,4.39923954372624,20.3868860759494,18.8015189873418,0.0494320130665578,57.817476521029,10.743200574094,39.6684607104413,34.2518641259321,30.6222038111019,36.7442155560837,-119.964732345057,"All Ages","Sex","Female",3310,8.10470346837111
"118","Fresno",2016,0.397528517110266,4.39923954372624,20.3868860759494,18.8015189873418,0.0494320130665578,57.817476521029,10.743200574094,39.6684607104413,34.2518641259321,30.6222038111019,36.7442155560837,-119.964732345057,"18 and Over","Sex","Female",1807,7.49942329059223
"119","Fresno",2016,0.397528517110266,4.39923954372624,20.3868860759494,18.8015189873418,0.0494320130665578,57.817476521029,10.743200574094,39.6684607104413,34.2518641259321,30.6222038111019,36.7442155560837,-119.964732345057,"Under 18","Sex","Female",1503,7.31521838975297
"120","Fresno",2016,0.397528517110266,4.39923954372624,20.3868860759494,18.8015189873418,0.0494320130665578,57.817476521029,10.743200574094,39.6684607104413,34.2518641259321,30.6222038111019,36.7442155560837,-119.964732345057,"Under 18","Sex","Male",2563,7.84893372636407
"121","Fresno",2017,0.375143953934741,4.13723608445297,21.9904162633107,20.2923523717328,0.0500274656679151,57.555139409072,12.0255539671194,42.6175839885633,36.9271814187068,32.4387947269303,36.7435446583493,-119.967372894434,"All Ages","Sex","Male",4088,8.31581113188354
"122","Fresno",2017,0.375143953934741,4.13723608445297,21.9904162633107,20.2923523717328,0.0500274656679151,57.555139409072,12.0255539671194,42.6175839885633,36.9271814187068,32.4387947269303,36.7435446583493,-119.967372894434,"18 and Over","Sex","Male",1238,7.12125245324454
"123","Fresno",2017,0.375143953934741,4.13723608445297,21.9904162633107,20.2923523717328,0.0500274656679151,57.555139409072,12.0255539671194,42.6175839885633,36.9271814187068,32.4387947269303,36.7435446583493,-119.967372894434,"18 and Over","Sex","Female",2174,7.68432406768116
"124","Fresno",2017,0.375143953934741,4.13723608445297,21.9904162633107,20.2923523717328,0.0500274656679151,57.555139409072,12.0255539671194,42.6175839885633,36.9271814187068,32.4387947269303,36.7435446583493,-119.967372894434,"All Ages","Sex","Female",3695,8.2147358333823
"125","Fresno",2017,0.375143953934741,4.13723608445297,21.9904162633107,20.2923523717328,0.0500274656679151,57.555139409072,12.0255539671194,42.6175839885633,36.9271814187068,32.4387947269303,36.7435446583493,-119.967372894434,"Under 18","Sex","Female",1521,7.32712329225929
"126","Fresno",2017,0.375143953934741,4.13723608445297,21.9904162633107,20.2923523717328,0.0500274656679151,57.555139409072,12.0255539671194,42.6175839885633,36.9271814187068,32.4387947269303,36.7435446583493,-119.967372894434,"Under 18","Sex","Male",2850,7.9550742732627
"127","Humboldt",2011,0.393162393162393,4.39316239316239,6.56848072562358,5.86621315192744,0.0286575052854123,26.5412262156448,7.90119760479042,31.5179640718563,18.0544217687075,16.7142857142857,40.7554915384615,-124.187070769231,"All Ages","Sex","Female",503,6.22059017009974
"128","Humboldt",2011,0.393162393162393,4.39316239316239,6.56848072562358,5.86621315192744,0.0286575052854123,26.5412262156448,7.90119760479042,31.5179640718563,18.0544217687075,16.7142857142857,40.7554915384615,-124.187070769231,"Under 18","Sex","Female",66,4.18965474202643
"129","Humboldt",2011,0.393162393162393,4.39316239316239,6.56848072562358,5.86621315192744,0.0286575052854123,26.5412262156448,7.90119760479042,31.5179640718563,18.0544217687075,16.7142857142857,40.7554915384615,-124.187070769231,"18 and Over","Sex","Male",266,5.5834963087817
"130","Humboldt",2011,0.393162393162393,4.39316239316239,6.56848072562358,5.86621315192744,0.0286575052854123,26.5412262156448,7.90119760479042,31.5179640718563,18.0544217687075,16.7142857142857,40.7554915384615,-124.187070769231,"All Ages","Sex","Male",377,5.93224518744801
"131","Humboldt",2011,0.393162393162393,4.39316239316239,6.56848072562358,5.86621315192744,0.0286575052854123,26.5412262156448,7.90119760479042,31.5179640718563,18.0544217687075,16.7142857142857,40.7554915384615,-124.187070769231,"Under 18","Sex","Male",111,4.70953020131233
"132","Humboldt",2011,0.393162393162393,4.39316239316239,6.56848072562358,5.86621315192744,0.0286575052854123,26.5412262156448,7.90119760479042,31.5179640718563,18.0544217687075,16.7142857142857,40.7554915384615,-124.187070769231,"18 and Over","Sex","Female",437,6.07993319509559
"133","Humboldt",2012,0.327229299363057,3.75477707006369,4.62818181818182,4.03030303030303,0.0305465838509317,28.2453416149068,6.54077669902913,26.7106796116505,13.7113402061856,12.7061855670103,40.7424065923567,-124.191730286624,"Under 18","Sex","Female",90,4.49980967033027
"134","Humboldt",2012,0.327229299363057,3.75477707006369,4.62818181818182,4.03030303030303,0.0305465838509317,28.2453416149068,6.54077669902913,26.7106796116505,13.7113402061856,12.7061855670103,40.7424065923567,-124.191730286624,"18 and Over","Sex","Male",297,5.6937321388027
"135","Humboldt",2012,0.327229299363057,3.75477707006369,4.62818181818182,4.03030303030303,0.0305465838509317,28.2453416149068,6.54077669902913,26.7106796116505,13.7113402061856,12.7061855670103,40.7424065923567,-124.191730286624,"Under 18","Sex","Male",131,4.87519732320115
"136","Humboldt",2012,0.327229299363057,3.75477707006369,4.62818181818182,4.03030303030303,0.0305465838509317,28.2453416149068,6.54077669902913,26.7106796116505,13.7113402061856,12.7061855670103,40.7424065923567,-124.191730286624,"All Ages","Sex","Female",562,6.33150184989369
"137","Humboldt",2012,0.327229299363057,3.75477707006369,4.62818181818182,4.03030303030303,0.0305465838509317,28.2453416149068,6.54077669902913,26.7106796116505,13.7113402061856,12.7061855670103,40.7424065923567,-124.191730286624,"18 and Over","Sex","Female",472,6.15697898558556
"138","Humboldt",2012,0.327229299363057,3.75477707006369,4.62818181818182,4.03030303030303,0.0305465838509317,28.2453416149068,6.54077669902913,26.7106796116505,13.7113402061856,12.7061855670103,40.7424065923567,-124.191730286624,"All Ages","Sex","Male",428,6.0591231955818
"139","Humboldt",2013,0.332445141065831,3.68025078369906,5.46427432216906,4.8133971291866,0.0278350824587706,25.7541229385307,7.69166666666667,30.9015151515152,16.1827411167513,14.9289340101523,40.7458372100313,-124.190508652038,"Under 18","Sex","Female",84,4.43081679884331
"140","Humboldt",2013,0.332445141065831,3.68025078369906,5.46427432216906,4.8133971291866,0.0278350824587706,25.7541229385307,7.69166666666667,30.9015151515152,16.1827411167513,14.9289340101523,40.7458372100313,-124.190508652038,"18 and Over","Sex","Female",459,6.12905021006055
"141","Humboldt",2013,0.332445141065831,3.68025078369906,5.46427432216906,4.8133971291866,0.0278350824587706,25.7541229385307,7.69166666666667,30.9015151515152,16.1827411167513,14.9289340101523,40.7458372100313,-124.190508652038,"All Ages","Sex","Male",419,6.03787091992214
"142","Humboldt",2013,0.332445141065831,3.68025078369906,5.46427432216906,4.8133971291866,0.0278350824587706,25.7541229385307,7.69166666666667,30.9015151515152,16.1827411167513,14.9289340101523,40.7458372100313,-124.190508652038,"18 and Over","Sex","Male",298,5.6970934865054
"143","Humboldt",2013,0.332445141065831,3.68025078369906,5.46427432216906,4.8133971291866,0.0278350824587706,25.7541229385307,7.69166666666667,30.9015151515152,16.1827411167513,14.9289340101523,40.7458372100313,-124.190508652038,"All Ages","Sex","Female",543,6.29710931993394
"144","Humboldt",2013,0.332445141065831,3.68025078369906,5.46427432216906,4.8133971291866,0.0278350824587706,25.7541229385307,7.69166666666667,30.9015151515152,16.1827411167513,14.9289340101523,40.7458372100313,-124.190508652038,"Under 18","Sex","Male",121,4.79579054559674
"145","Humboldt",2014,0.318436578171091,3.53392330383481,4.7032457496136,4.10510046367852,0.0273888048411498,25.3963691376702,7.88748627881449,30.854006586169,17.3323863636364,15.9602272727273,40.7474813274336,-124.189923185841,"Under 18","Sex","Female",67,4.20469261939097
"146","Humboldt",2014,0.318436578171091,3.53392330383481,4.7032457496136,4.10510046367852,0.0273888048411498,25.3963691376702,7.88748627881449,30.854006586169,17.3323863636364,15.9602272727273,40.7474813274336,-124.189923185841,"18 and Over","Sex","Male",286,5.65599181081985
"147","Humboldt",2014,0.318436578171091,3.53392330383481,4.7032457496136,4.10510046367852,0.0273888048411498,25.3963691376702,7.88748627881449,30.854006586169,17.3323863636364,15.9602272727273,40.7474813274336,-124.189923185841,"18 and Over","Sex","Female",459,6.12905021006055
"148","Humboldt",2014,0.318436578171091,3.53392330383481,4.7032457496136,4.10510046367852,0.0273888048411498,25.3963691376702,7.88748627881449,30.854006586169,17.3323863636364,15.9602272727273,40.7474813274336,-124.189923185841,"All Ages","Sex","Female",526,6.26530121273771
"149","Humboldt",2014,0.318436578171091,3.53392330383481,4.7032457496136,4.10510046367852,0.0273888048411498,25.3963691376702,7.88748627881449,30.854006586169,17.3323863636364,15.9602272727273,40.7474813274336,-124.189923185841,"All Ages","Sex","Male",380,5.94017125272043
"150","Humboldt",2014,0.318436578171091,3.53392330383481,4.7032457496136,4.10510046367852,0.0273888048411498,25.3963691376702,7.88748627881449,30.854006586169,17.3323863636364,15.9602272727273,40.7474813274336,-124.189923185841,"Under 18","Sex","Male",94,4.54329478227
"151","Humboldt",2015,0.342424242424242,3.83181818181818,5.17992895204263,4.59325044404973,0.0292543720190779,27.0699523052464,6.52472952086553,26.5842349304482,17.6657381615599,16.3593314763231,40.7438868181818,-124.191203181818,"18 and Over","Sex","Female",397,5.98393628068719
"152","Humboldt",2015,0.342424242424242,3.83181818181818,5.17992895204263,4.59325044404973,0.0292543720190779,27.0699523052464,6.52472952086553,26.5842349304482,17.6657381615599,16.3593314763231,40.7438868181818,-124.191203181818,"Under 18","Sex","Female",65,4.17438726989564
"153","Humboldt",2015,0.342424242424242,3.83181818181818,5.17992895204263,4.59325044404973,0.0292543720190779,27.0699523052464,6.52472952086553,26.5842349304482,17.6657381615599,16.3593314763231,40.7438868181818,-124.191203181818,"Under 18","Sex","Male",88,4.47733681447821
"154","Humboldt",2015,0.342424242424242,3.83181818181818,5.17992895204263,4.59325044404973,0.0292543720190779,27.0699523052464,6.52472952086553,26.5842349304482,17.6657381615599,16.3593314763231,40.7438868181818,-124.191203181818,"All Ages","Sex","Male",373,5.92157841964382
"155","Humboldt",2015,0.342424242424242,3.83181818181818,5.17992895204263,4.59325044404973,0.0292543720190779,27.0699523052464,6.52472952086553,26.5842349304482,17.6657381615599,16.3593314763231,40.7438868181818,-124.191203181818,"All Ages","Sex","Female",462,6.13556489108174
"156","Humboldt",2015,0.342424242424242,3.83181818181818,5.17992895204263,4.59325044404973,0.0292543720190779,27.0699523052464,6.52472952086553,26.5842349304482,17.6657381615599,16.3593314763231,40.7438868181818,-124.191203181818,"18 and Over","Sex","Male",285,5.65248918026865
"157","Humboldt",2016,0.256344410876133,2.72960725075529,4.3813880126183,3.80599369085173,0.0294759689922481,27.2976744186047,5.44587628865979,22.2199312714777,15.3451327433628,14.1858407079646,40.7445435951662,-124.190969305136,"Under 18","Sex","Male",94,4.54329478227
"158","Humboldt",2016,0.256344410876133,2.72960725075529,4.3813880126183,3.80599369085173,0.0294759689922481,27.2976744186047,5.44587628865979,22.2199312714777,15.3451327433628,14.1858407079646,40.7445435951662,-124.190969305136,"18 and Over","Sex","Male",274,5.61312810638807
"159","Humboldt",2016,0.256344410876133,2.72960725075529,4.3813880126183,3.80599369085173,0.0294759689922481,27.2976744186047,5.44587628865979,22.2199312714777,15.3451327433628,14.1858407079646,40.7445435951662,-124.190969305136,"All Ages","Sex","Female",447,6.10255859461357
"160","Humboldt",2016,0.256344410876133,2.72960725075529,4.3813880126183,3.80599369085173,0.0294759689922481,27.2976744186047,5.44587628865979,22.2199312714777,15.3451327433628,14.1858407079646,40.7445435951662,-124.190969305136,"Under 18","Sex","Female",66,4.18965474202643
"161","Humboldt",2016,0.256344410876133,2.72960725075529,4.3813880126183,3.80599369085173,0.0294759689922481,27.2976744186047,5.44587628865979,22.2199312714777,15.3451327433628,14.1858407079646,40.7445435951662,-124.190969305136,"All Ages","Sex","Male",368,5.90808293816893
